Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6ZXmTH4DpP07a2TvHx1EF9,"Could You Be Loved","Legend - The Best Of Bob Marley And The Wailers","Bob Marley & The Wailers",2002-01-01,237133,60,false,jackdutton8,2024-01-06T18:51:21Z,"reggae,roots reggae","UMC (Universal Music Catalogue)",0.913,0.723,0,-8.525,1,0.106,0.372,0.000207,0.0824,0.746,103.33,4
spotify:track:7BfW1eoDh27W69nxsmRicb,"Buffalo Soldier","Confrontation","Bob Marley & The Wailers",1983-05-23,255840,73,false,jackdutton8,2024-01-06T18:51:26Z,"reggae,roots reggae","Island Records",0.929,0.463,9,-8.651,1,0.308,0.143,0.0000053,0.0634,0.755,124.084,4
spotify:track:26PwuMotZqcczKLHi4Htz3,"Redemption Song","Uprising","Bob Marley & The Wailers",1980-06-10,233560,71,false,jackdutton8,2024-01-06T18:51:41Z,"reggae,roots reggae","Island Records",0.671,0.255,7,-10.743,1,0.0387,0.608,0,0.0737,0.694,115.873,4
spotify:track:75FYqcxt1YEAtqDLrOeIJn,"Three Little Birds","Exodus","Bob Marley & The Wailers",1977-06-03,180266,3,false,jackdutton8,2024-01-06T18:51:50Z,"reggae,roots reggae","Tuff Gong",0.826,0.49,9,-10.477,1,0.0676,0.00916,0.00000441,0.0415,0.627,74.128,4
spotify:track:3oQomOPRNQ5NVFUmLJHbAV,"Over the Rainbow","Alone In Iz World","Israel Kamakawiwo'ole",2001-09-25,211933,76,false,jackdutton8,2024-01-06T18:52:34Z,"","Big Boy Records",0.671,0.153,0,-13.569,1,0.0404,0.912,0.0000553,0.0771,0.658,85.6,4
spotify:track:6JRLFiX9NJSoRRKxowlBYr,"Is This Love","Kaya","Bob Marley & The Wailers",1978,232200,80,false,jackdutton8,2024-01-06T18:52:42Z,"reggae,roots reggae","Island Records",0.776,0.561,6,-8.375,0,0.103,0.111,0,0.067,0.743,122.246,4
spotify:track:5LyfiK6iXEIBNEtcaGKohl,"Jamming","Exodus","Bob Marley & The Wailers",1977-06-03,211000,1,false,jackdutton8,2024-01-06T18:52:43Z,"reggae,roots reggae","Tuff Gong",0.935,0.479,11,-10.981,0,0.306,0.107,0.0000516,0.118,0.773,123.643,4
spotify:track:5uBKhKWTJ4E47rcLQqu3YH,"I Shot The Sheriff","Burnin' (Deluxe Edition)","Bob Marley & The Wailers",1973-10-19,279720,63,false,jackdutton8,2024-01-06T18:52:47Z,"reggae,roots reggae","Universal-Island Records Ltd.",0.801,0.641,8,-9.355,1,0.173,0.34,0.000045,0.0693,0.741,96.96,4
