Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7GH8qNOm2gEKryVUyVzkmt,"Delta Dawn","Tanya Tucker / Super Hits","Tanya Tucker",1998-02-17,175200,63,false,jackdutton8,2024-05-16T03:01:14Z,"classic country,country,outlaw country","Columbia Nashville",0.619,0.507,5,-7.677,1,0.0335,0.71,0,0.258,0.694,77.995,4
spotify:track:0bM1z18RQpr61UuI1LemIK,"Dixieland Delight","The Closer You Get...","Alabama",1983,325542,70,false,jackdutton8,2024-05-16T03:01:14Z,"classic country,country,country rock,country christian","RCA Records Label Nashville",0.444,0.414,2,-15.04,1,0.0325,0.163,0.0000207,0.053,0.573,95.73,4
spotify:track:4lDHpM8kYUjVScfD8nfQ7A,"If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band)","Alabama Live","Alabama",1980,212666,57,false,jackdutton8,2024-05-16T03:01:14Z,"classic country,country,country rock,country christian","RCA/Legacy",0.449,0.645,9,-15.2,1,0.0385,0.263,0.0000029,0.901,0.777,109.581,4
spotify:track:50PU05RTGva8laKDwxED9Y,"Louisiana Saturday Night","I'm Countryfied","Mel McDaniel",1980-11-10,144186,68,false,jackdutton8,2024-05-16T03:01:29Z,"classic country,country","Capitol Nashville",0.686,0.622,2,-7.31,1,0.0857,0.532,0,0.0511,0.982,163.245,4
spotify:track:5QSiHPOYNCmpbwwMQyOGA6,"Rocky Top","Bluegrass Then & Now","The Osborne Brothers",2008-05-20,160026,47,false,jackdutton8,2024-05-16T03:06:57Z,"bluegrass,christian bluegrass,newgrass","CMH Records",0.549,0.673,11,-5.373,1,0.0296,0.0763,0.000231,0.331,0.923,156.814,4
spotify:track:5QxFcHmC8KjEyTqihiZokY,"All My Ex's Live In Texas","Ocean Front Property","George Strait",1987-01-01,200840,68,false,jackdutton8,2024-05-17T02:17:56Z,"country,classic country,traditional country,honky tonk","Geffen*",0.764,0.336,9,-16.024,1,0.0302,0.241,0.00000929,0.118,0.697,130.565,4
