Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6ggCUjC5j2uhighYnTee8X,"キスカ","PACIFIC","Tatsuro Yamashita",1978,325533,46,false,jackdutton8,2022-08-17T22:58:30Z,"city pop,jazz fusion","Sony Music Direct (Japan) Inc.",0.609,0.761,1,-7.178,1,0.034,0.108,0.761,0.141,0.671,91.823,4
spotify:track:5wxTRe4L7bdHyrF3Nm11lO,"It's so Creamy","Miki Matsubara Best Collection","Miki Matsubara",2008,223920,31,false,jackdutton8,2022-08-17T22:58:31Z,"city pop,j-pop","PONY CANYON INC.",0.556,0.638,1,-9.291,1,0.0602,0.205,0.000578,0.121,0.74,86.196,4
spotify:track:1H9RGVK5hw404lHcKCSA67,"サンセット・ロード","TOKYO 1980s Victor Edition (The Compilation) Boogie, Funk & Modern Soul from Japan","高橋玲子",2018-12-05,258000,54,false,jackdutton8,2022-08-18T00:59:54Z,"city pop","plusGROUND",0.821,0.785,1,-4.35,0,0.0296,0.336,0,0.347,0.929,103.888,4
spotify:track:7rU6Iebxzlvqy5t857bKFq,"Plastic Love","Expressions","Mariya Takeuchi",2008-05-21,294493,67,false,jackdutton8,2022-08-18T00:59:56Z,"city pop,kayokyoku,j-pop","WM Japan",0.648,0.875,2,-5.141,0,0.034,0.0747,0.0000964,0.196,0.857,102.517,4
spotify:track:4oENespYEAw65Aa5GjE2X0,"じゃじゃ馬娘","MIGNONNE (Mastered by Bernie Grundman)","Taeko Onuki",1978-09-21,277706,52,false,jackdutton8,2022-08-18T01:00:00Z,"city pop,shibuya-kei,j-pop","Sony Music Direct (Japan) Inc.",0.721,0.509,11,-12.045,0,0.0268,0.196,0.0000236,0.142,0.917,112.66,4
spotify:track:3WxATUIaUWiMkcpil3OQYS,"STAY BY ME","Timely!!","Anri",1983-12-05,217360,54,false,jackdutton8,2022-08-18T01:00:02Z,"city pop,j-pop,kayokyoku","FOR LIFE MUSIC ENTERTAINMENT,INC.",0.689,0.835,11,-5.636,0,0.0333,0.237,0.00018,0.408,0.866,93.845,4
spotify:track:24yeqyHA3EW35CKpyeE4uR,"クリスタル・シティー","ゴールデン☆ベスト 大橋純子 シングルス","Junko Ohashi;美乃家セントラルステイション",2003-01-01,226600,52,false,jackdutton8,2022-08-18T01:00:05Z,"city pop,kayokyoku,j-pop","Universal Music LLC",0.43,0.719,6,-4.54,1,0.0418,0.22,0.000076,0.541,0.585,88.838,4
spotify:track:1SmwJJ8YVgiXtyE6elhUx1,"Tokai","SUNSHOWER","Taeko Onuki",1977-07-25,310173,56,false,jackdutton8,2022-08-18T01:00:07Z,"city pop,shibuya-kei,j-pop","NIPPON CROWN CO., Ltd",0.616,0.753,5,-8.365,0,0.0475,0.543,0.0012,0.0987,0.761,98.303,4
spotify:track:4wUQvovMEkByMvZNCecZ9v,"黄昏のBAY CITY","黄昏のBAY CITY","Junko Yagami",1983-11-21,250373,60,false,jackdutton8,2022-08-18T01:00:11Z,"city pop,kayokyoku,j-pop","Yamaha Music Entertainment Holdings, Inc.",0.775,0.837,9,-5.462,0,0.0343,0.5,0.00235,0.298,0.842,115.099,4
spotify:track:6Ys5Xmyl13GuzVWDOqZlcL,"ノスタルジア・オブ・アイランド","PACIFIC","Tatsuro Yamashita",1978,575986,51,false,jackdutton8,2022-08-18T01:00:13Z,"city pop,jazz fusion","Sony Music Direct (Japan) Inc.",0.545,0.676,7,-8.274,1,0.0607,0.173,0.622,0.362,0.234,124.639,4
spotify:track:3uYCbGo0mc5p7volIb5k2N,"SURPRISE OF SUMMER","COOOL","Anri",1984-06-21,253786,45,false,jackdutton8,2022-08-18T01:00:15Z,"city pop,j-pop,kayokyoku","FOR LIFE MUSIC ENTERTAINMENT,INC.",0.659,0.854,2,-4.499,1,0.0511,0.138,0.00857,0.0434,0.849,119.957,4
spotify:track:5C3AY2e3hF83MYLXUXfvJX,"I wanna Be With You","STEPS ＋2","Yurie Kokubu",2014-07-09,306920,48,false,jackdutton8,2022-08-18T01:00:17Z,"city pop","Sony Music Direct (Japan) Inc.",0.507,0.792,10,-3.639,1,0.0369,0.547,0.000213,0.36,0.646,173.473,4
spotify:track:2Oql5y6yNB0XUb8OWbi7pq,"Flyday Chinatown","Flyday Chinatown","EVADE FROM 宇宙",2021-01-22,135004,0,false,jackdutton8,2022-08-18T01:01:18Z,"city pop","EVADE FROM 宇宙 under exclusive license to Amuseio AB",0.441,0.839,7,-7.534,0,0.224,0.173,0.915,0.233,0.9,128.407,4
spotify:track:1pcZdjataexeWG5lNe6B5J,"Neat na Gogo 3 Ji","Miki Matsubara Best Collection","Miki Matsubara",2008,249466,40,false,jackdutton8,2022-08-18T01:01:40Z,"city pop,j-pop","PONY CANYON INC.",0.784,0.68,7,-9.204,0,0.0336,0.0607,0.00000993,0.346,0.913,123.783,4
spotify:track:0vEPMNa9wLZWpu24MsRINY,"雨のシンデレラ","TOKYO SNIPER","RYUSENKEI",2006,395240,40,false,jackdutton8,2022-08-18T01:01:42Z,"city pop,shibuya-kei,jazz fusion,japanese indie,j-r&b","Long Happiness /Happiness Records",0.678,0.463,0,-12.152,0,0.0311,0.598,0.00898,0.151,0.463,94.989,4
spotify:track:3lcQCZK5prHBgGF82Dzxw7,"Rainy Day Woman","Who Are You?","Miki Matsubara",1980,307226,39,false,jackdutton8,2022-08-18T01:01:47Z,"city pop,j-pop","PONY CANYON INC.",0.698,0.68,4,-9.175,0,0.0351,0.282,0.00000886,0.0607,0.802,119.689,4
spotify:track:1HDqBV6gWeqFStJHLmPjh4,"ふたりの夏物語 NEVER ENDING SUMMER","ゴールデン☆ベスト","S. Kiyotaka & Omega Tribe",2011-05-18,241253,0,false,jackdutton8,2022-08-18T01:01:51Z,"city pop,kayokyoku,j-pop","VAP",0.593,0.829,2,-4.557,0,0.0442,0.343,0.00000552,0.0511,0.728,156.83,4
spotify:track:4xeWELPxBZKhhCrUr84jmp,"DADDY ! DADDY ! DO !","ALL TIME ROCK 'N' ROLL","Masayuki Suzuki;鈴木愛理",2020-04-15,254640,64,false,jackdutton8,2022-08-21T22:09:49Z,"anime,j-pop,kayokyoku,city pop","Sony Music Labels Inc.",0.684,0.815,8,-3.826,0,0.0496,0.322,0,0.12,0.819,138.104,4
spotify:track:3x4378ztiLvFmm2nuzEI0C,"The Cruel Angel's Thesis (Director's Edit Version)","NEON GENESIS EVANGELION (Original Series Soundtrack)","高橋　洋子",2019-06-21,245093,64,false,jackdutton8,2022-08-28T18:08:29Z,"city pop,anime","Masterworks",0.646,0.677,0,-9.477,0,0.0432,0.0337,0.000002,0.13,0.588,128.125,4
