Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2qQCU22yQXKjhytKUBxa59,"Comfort Eagle","Comfort Eagle","CAKE",2001-07-24,220202,55,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Columbia",0.735,0.692,11,-9.671,1,0.0582,0.0932,0,0.217,0.894,120.99,4
spotify:track:3n5iUh2Z6P7cnWins22W0F,"And It Stoned Me - 2013 Remaster","Moondance (Deluxe Edition)","Van Morrison",1970-02,272160,64,false,jackdutton8,2026-02-15T04:49:59Z,"","Warner Records",0.595,0.468,7,-11.165,1,0.0274,0.35,0.0000353,0.0919,0.589,75.882,4
spotify:track:474uVhyGgK5MtY9gMcDgGl,"It's Called: Freefall","How to: Friend, Love, Freefall","Rainbow Kitten Surprise",2018-04-06,152293,80,true,jackdutton8,2026-02-15T04:49:59Z,"","Elektra (NEK)",0.744,0.516,2,-6.365,1,0.0513,0.632,0,0.605,0.281,97.944,4
spotify:track:2t0wwvR15fc3K1ey8OiOaN,"Selfless","The New Abnormal","The Strokes",2020-04-10,222093,78,false,jackdutton8,2026-02-15T04:49:59Z,"garage rock,indie rock,alternative rock","Cult Records/RCA Records",0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4
spotify:track:77vfp7HY2M3d1KZTPgFBfF,"Richard Petty","Highway Prayers","Billy Strings",2024-09-27,117071,51,false,jackdutton8,2026-02-15T04:49:59Z,"bluegrass,newgrass,jam band,americana","Reprise",0.517,0.308,9,-8.275,0,0.0322,0.876,0,0.144,0.517,97.278,4
spotify:track:1vBpwxsLVwaR4evBIaFmqD,"Drinkin' Problem","On The Rocks","Midland",2017-09-22,220800,77,false,jackdutton8,2026-02-15T04:49:59Z,"country,honky tonk","Big Machine Records, LLC",0.622,0.763,9,-6.4,1,0.0263,0.055,0.00000891,0.313,0.621,102,4
spotify:track:5jhfa76FhqtD3Boij6MAKS,"Love You Madly","Comfort Eagle","CAKE",2001-07-24,237807,58,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Columbia",0.752,0.7,9,-11.871,1,0.0548,0.0772,0.000157,0.186,0.643,106.995,4
spotify:track:4TJUS843fKiqqIzycM74Oy,"Should've Been A Cowboy","Toby Keith","Toby Keith",1993-04-20,211306,75,false,jackdutton8,2026-02-15T04:49:59Z,"country,classic country","Mercury Nashville",0.618,0.672,7,-7.92,1,0.0353,0.441,0.00000149,0.214,0.705,133.439,4
spotify:track:7aKWgpecgLEqisWcXPElDl,"Never There","Prolonging the Magic","CAKE",1998-02-05,164266,63,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Volcano",0.761,0.735,9,-8.171,0,0.043,0.0426,0.0838,0.0917,0.592,125.815,4
spotify:track:4Kq6O0OuPpQBZJYhawYtio,"Me More Cowboy Than You - Demo","Me More Cowboy Than You (Demo)","The Brudi Brothers",2025-01-07,163770,0,false,jackdutton8,2026-02-15T04:49:59Z,"","Fat and Sassy Records",0.534,0.307,2,-12.504,0,0.0308,0.833,0,0.0763,0.37,108.656,4
spotify:track:5ruzrDWcT0vuJIOMW7gMnW,"The Adults Are Talking","The New Abnormal","The Strokes",2020-04-10,309053,82,false,jackdutton8,2026-02-15T04:49:59Z,"garage rock,indie rock,alternative rock","Cult Records/RCA Records",0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4
spotify:track:5VSAonaAPhhGn0G7hMYwWK,"Sister Golden Hair","Hearts","America",1975,199573,74,false,jackdutton8,2026-02-15T04:49:59Z,"yacht rock,soft rock,folk rock","Rhino",0.441,0.546,4,-12.222,1,0.0336,0.13,0.000144,0.109,0.718,134.752,4
spotify:track:4YKAOXyqkKZ5gOZR0AmVMN,"Red Solo Cup","Clancy's Tavern","Toby Keith",2011-10-21,223386,65,false,jackdutton8,2026-02-15T04:49:59Z,"country,classic country","Show Dog, LLC",0.535,0.56,4,-6.586,1,0.0901,0.287,0,0.209,0.785,164.17,4
spotify:track:4nHJcUtNSUVjXRnjdP29Bk,"You’re Gonna Go Far","Stick Season (We'll All Be Here Forever)","Noah Kahan",2023-06-09,286369,82,true,jackdutton8,2026-02-15T04:49:59Z,"","Mercury Records/Republic Records",0.586,0.358,7,-9.761,1,0.0308,0.556,0,0.11,0.365,169.925,4
spotify:track:74f0dpqHhTeTJzs4pmZ1yq,"Pool House","When We Were Friends","The Backseat Lovers",2019-01-27,269411,69,false,jackdutton8,2026-02-15T04:49:59Z,"","The Backseat Lovers",0.594,0.355,7,-11.184,1,0.0305,0.0478,0.000109,0.0559,0.327,134.097,4
spotify:track:0Wm1TSXJ3vH4Hh7qxW0ihY,"Wheels","Pressure Chief","CAKE",2004-10-05,198200,48,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Columbia",0.696,0.476,4,-7.955,0,0.0373,0.128,0,0.121,0.963,161.311,4
spotify:track:0OM9ri37LIbPc9hffwsyb1,"Hard To Explain","Is This It","The Strokes",2001-07-30,224333,61,false,jackdutton8,2026-02-15T04:49:59Z,"garage rock,indie rock,alternative rock","RCA Records Label",0.408,0.666,7,-6.286,1,0.0578,0.000455,0.862,0.0889,0.666,82.523,4
spotify:track:7E4qUlNYocWix5FKBdw5CN,"OH! TENGO SUERTE","SEYCHELLES","Masayoshi Takanaka",1976,252666,64,false,jackdutton8,2026-02-15T04:49:59Z,"jazz fusion,city pop,jazz funk","Universal Music LLC",0.519,0.744,2,-9.487,1,0.0432,0.68,0.0526,0.123,0.408,93.555,4
spotify:track:0CoPoNohPHCjvggWHlxgk5,"Kielbasa","Tenacious D","Tenacious D",2001-09-25,179800,46,true,jackdutton8,2026-02-15T04:49:59Z,"comedy","Epic",0.506,0.666,0,-6.769,1,0.07,0.126,0.000257,0.0863,0.595,100.846,4
spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,"Easy","Commodores","Commodores",1977-01-01,256426,79,false,jackdutton8,2026-02-15T04:49:59Z,"motown,classic soul","Motown",0.591,0.387,10,-15.077,0,0.0334,0.111,0.0000323,0.0596,0.358,132.921,4
spotify:track:4THrHKyBL0yaDDw9yg37Zk,"I Will Survive","Fashion Nugget","CAKE",1996-09-17,309661,62,true,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Volcano",0.501,0.689,4,-7.952,0,0.0318,0.306,0.000169,0.133,0.873,95.758,4
spotify:track:2MQhTbX792AT6YyzwLz9dt,"Sedona","Little Neon Limelight","Houndmouth",2015-03-17,239880,66,false,jackdutton8,2026-02-15T04:49:59Z,"","Rough Trade",0.394,0.654,3,-8.243,1,0.0346,0.0404,0.0000696,0.112,0.264,135.188,4
spotify:track:7h2VOqNH9yHNAmIXImth4n,"Commissioning a Symphony In C","Comfort Eagle","CAKE",2001-07-24,179098,43,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Columbia",0.699,0.567,5,-10.331,1,0.0381,0.0211,0.529,0.0947,0.471,126.565,4
spotify:track:4tRkMAL93DFmaMDUHOHuBH,"Rock 'n' Roll Lifestyle","Motorcade of Generosity","CAKE",1994,254066,50,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Upbeat Records",0.71,0.462,9,-9.737,1,0.211,0.331,0,0.137,0.937,117.601,4
spotify:track:4MXE6VCvTsQitHWrAxj7Kg,"Maple Syrup","When We Were Friends","The Backseat Lovers",2019-01-27,243529,71,false,jackdutton8,2026-02-15T04:49:59Z,"","The Backseat Lovers",0.543,0.526,2,-9.703,1,0.0582,0.0447,0.0533,0.0778,0.384,153,3
spotify:track:2M38X60UJnupGPbFTkVPNQ,"Neon Moon","Brand New Man","Brooks & Dunn",1991-08-13,261226,79,false,jackdutton8,2026-02-15T04:49:59Z,"country,classic country,acoustic country,honky tonk","Arista Nashville",0.735,0.488,9,-10.56,1,0.026,0.596,0.0000011,0.0949,0.452,102.383,4
spotify:track:19MkwMrRjO7773zpuGss1o,"Shake the Frost (Live)","Live on Red Barn Radio I & II","Tyler Childers",2018-06-29,175120,76,false,jackdutton8,2026-02-15T04:49:59Z,"country,outlaw country,red dirt,alt country,texas country,bluegrass","Hickman Holler Records",0.447,0.341,2,-9.769,1,0.0457,0.806,0.00000205,0.686,0.371,138.969,4
spotify:track:4hsfmsuosaW4ryEGVAhuxq,"Where The Skies Are Blue","Cleopatra (Deluxe Edition)","The Lumineers",2016-04-08,140120,63,false,jackdutton8,2026-02-15T04:49:59Z,"folk pop,indie folk","Dualtone Music Group",0.57,0.477,9,-6.577,1,0.0277,0.862,0.000485,0.0643,0.552,132.428,4
spotify:track:57I7CUbXo4XlWuTVB8pXW6,"I Go Back","When The Sun Goes Down","Kenny Chesney",2004-01-22,243720,65,false,jackdutton8,2026-02-15T04:49:59Z,"country","BNA Records Label",0.532,0.842,5,-5.754,1,0.0503,0.0409,0,0.217,0.67,90.187,4
spotify:track:4KF92hpwTpYBC8rdfKd7Po,"Frank Sinatra","Fashion Nugget","CAKE",1996-09-16,240029,54,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Volcano/Legacy",0.675,0.511,7,-9.208,1,0.0415,0.175,0.0261,0.183,0.569,114.201,4
spotify:track:4fPBB44eDH71YohayI4eKV,"You Only Live Once","First Impressions Of Earth","The Strokes",2006-01-03,189226,71,false,jackdutton8,2026-02-15T04:49:59Z,"garage rock,indie rock,alternative rock","RCA Records Label",0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,4
spotify:track:0ZrwHtvupIB8fi4DsPXVHU,"Palm of Your Hand","Pressure Chief","CAKE",2004-10-05,177240,36,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Columbia",0.714,0.489,7,-9.552,1,0.026,0.436,0.000287,0.0913,0.746,97.008,4
spotify:track:15jhnquhNS1IZMlM493UBW,"Fishin' in the Dark","Hold On","Nitty Gritty Dirt Band",1987-07-07,201600,67,false,jackdutton8,2026-02-15T04:49:59Z,"bluegrass,country rock,country,classic country","Nitty Gritty Dirt Band",0.745,0.347,2,-13.145,1,0.0418,0.246,0,0.0861,0.899,155.539,4
spotify:track:3qkdfqjvHbehlvQNTXmzov,"Jolene","Motorcade of Generosity","CAKE",1994,319200,41,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Upbeat Records",0.498,0.576,8,-9.853,0,0.0411,0.305,0.0000173,0.544,0.847,94.232,4
spotify:track:6q0VhEKHOFzI6vtotZtaNw,"Opera Singer","Comfort Eagle","CAKE",2001-07-24,246326,39,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Columbia",0.7,0.588,4,-11.374,1,0.0426,0.0561,0.0168,0.0622,0.95,94.975,4
spotify:track:1dHtMSJ1Ozg2Ja6GX4McAO,"Paul Revere","Stick Season (We'll All Be Here Forever)","Noah Kahan",2023-06-09,213313,71,false,jackdutton8,2026-02-15T04:49:59Z,"","Mercury Records/Republic Records",0.709,0.38,2,-9.731,1,0.0342,0.593,0,0.121,0.493,107.901,4
spotify:track:6MyZDt84pg8y8ySGXFiOzz,"Long Line of Cars","Comfort Eagle","CAKE",2001-07-24,203804,46,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Columbia",0.734,0.53,11,-11.731,1,0.0347,0.308,0.00475,0.109,0.895,100.03,4
spotify:track:6gwMhuVPNWwFTTKHKRtJun,"All the Debts I Owe","Caamp","Caamp",2016-03-08,193048,2,false,jackdutton8,2026-02-15T04:49:59Z,"indie folk,folk","Caamp",0.463,0.484,0,-11.065,1,0.0435,0.754,0.00467,0.134,0.474,93.297,4
spotify:track:0fbR95FEaJUxiQYaqZZukv,"Whitehouse Road","Purgatory","Tyler Childers",2017-08-04,280786,70,false,jackdutton8,2026-02-15T04:49:59Z,"country,outlaw country,red dirt,alt country,texas country,bluegrass","Hickman Holler Records",0.607,0.739,0,-5.503,1,0.0274,0.114,0.000234,0.192,0.875,84.467,4
