Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:365KlZdhOORjhnjlYgm8xP,"Tigersharks","Oh Sweet Cafe Racer","Sumbuck",2020-09-01,257758,49,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:33:49Z,"","Gjenny Lou Records",0.416,0.485,1,-9.214,0,0.0369,0.79,0.000404,0.149,0.247,83.357,4
spotify:track:1nMlHxWuPc5P9Y5nGvenlj,"I Wish I Was","True Sadness","The Avett Brothers",2016-06-24,316440,54,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:34:07Z,"indie folk,folk,newgrass,americana,bluegrass,alt country,folk rock","RRE, LLC / Republic",0.491,0.299,11,-8.86,1,0.0317,0.806,0,0.188,0.265,109.329,4
spotify:track:2r9P3fDiulvigKviDDb5Jp,"Goodnight Chicago","RKS","Rainbow Kitten Surprise",2015-04-25,231906,0,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:34:16Z,"","RKS Recordings",0.724,0.366,2,-12.484,1,0.0707,0.841,0.137,0.105,0.198,119.9,4
spotify:track:1oWnDC5OoMPPosVY2cdXgT,"Lavender Girl","Lavender Days","Caamp",2022-06-24,203546,36,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:34:22Z,"indie folk,folk","Mom+Pop",0.716,0.735,11,-7.062,1,0.0272,0.341,0.000134,0.0969,0.694,124.001,4
spotify:track:74f0dpqHhTeTJzs4pmZ1yq,"Pool House","When We Were Friends","The Backseat Lovers",2019-01-27,269411,69,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:34:53Z,"","The Backseat Lovers",0.594,0.355,7,-11.184,1,0.0305,0.0478,0.000109,0.0559,0.327,134.097,4
spotify:track:6JnufVNLIO5F5Lk4sEVLeI,"Little Lion Man","Sigh No More","Mumford & Sons",2009-10-02,246973,3,true,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:35:06Z,"folk,indie folk,folk rock","Glassnote Entertainment Group LLC",0.517,0.481,5,-8.273,1,0.0272,0.0293,0.0000179,0.0903,0.461,138.51,4
spotify:track:7gV7j4aFSU93vQC9d67rt5,"Buzzing in the Light","Critical Equation","Dr. Dog",2018-04-27,241709,0,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:35:12Z,"","We Buy Gold Records",0.545,0.443,7,-10.984,1,0.029,0.237,0.15,0.0846,0.263,138.434,4
spotify:track:08YfpkxGaSOlEBcwlSOFeY,"Abandoned Mansion","Abandoned Mansion","Dr. Dog",2017-01-31,322646,0,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:35:17Z,"","We Buy Gold Records",0.481,0.523,9,-7.921,1,0.0279,0.456,0.00456,0.0602,0.285,123.676,4
spotify:track:5EbTamOuKNYlEsOUGc51kE,"My Lady's On Fire","Freedom's Goblin","Ty Segall",2018-01-26,232386,51,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:35:28Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City Records",0.319,0.496,3,-9.113,1,0.0333,0.176,0.000655,0.107,0.321,82.795,4
spotify:track:3Q6crokpbPGwumkQ2KBnVn,"Ease up Kid - Demo","Demos II","Hippo Campus",2019-07-10,160453,37,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:35:32Z,"","Grand Jury Music",0.475,0.505,3,-8.667,1,0.0285,0.592,0.00514,0.13,0.387,177.976,4
spotify:track:3S5mohVxC0Xuj0tgZ7vU7g,"Caroline","Indiana","Briston Maroney",2019-05-17,205049,58,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:35:40Z,"","Canvasback/ATL",0.506,0.456,7,-10.635,1,0.0479,0.726,0.0000374,0.11,0.406,149.6,4
