Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1LvU6IFqQnXOIwJyBDb2io,"She Calls Me Back","Stick Season","Noah Kahan",2022-10-14,243815,71,true,jackdutton8,2023-09-03T18:05:06Z,"","Mercury Records/Republic Records",0.749,0.687,11,-6.497,1,0.0364,0.0786,0,0.28,0.723,127.905,4
spotify:track:1N811YTtLlW8N5ie5cPamm,"26","26","Caamp",2018-03-09,235415,4,false,jackdutton8,2023-09-03T20:42:03Z,"indie folk,folk","Caamp",0.494,0.341,2,-12.501,1,0.0495,0.662,0.000571,0.0673,0.394,171.21,4
spotify:track:7qB3O5pjTCpuEpW98jrRHD,"Apple Tree Blues","Lavender Days","Caamp",2022-06-24,212680,29,false,jackdutton8,2023-09-11T19:35:18Z,"indie folk,folk","Mom+Pop",0.537,0.649,8,-10.932,1,0.0308,0.515,0.0641,0.119,0.737,173.027,4
spotify:track:2Dct3GykKZ58hpWRFfe2Qd,"Heading South","Heading South","Zach Bryan",2019-09-30,171692,79,true,jackdutton8,2023-09-20T12:01:41Z,"country,red dirt","Warner Records",0.68,0.246,4,-14.112,1,0.058,0.783,0,0.106,0.388,110.23,4
spotify:track:77OBKDqQD0tvocHP5AXDDV,"A World So Full of Love","A World So Full of Love","Shakey Graves",2019-06-25,171958,51,false,jackdutton8,2023-09-29T13:41:00Z,"indie folk","The Next Waltz",0.744,0.391,0,-8.374,1,0.0266,0.769,0.000762,0.109,0.533,104.874,4
spotify:track:4pCbJC43j3gSqG6Fen6upD,"Hey Driver (feat. The War and Treaty)","Zach Bryan","Zach Bryan;The War And Treaty",2023-08-25,227466,74,false,jackdutton8,2023-11-26T21:47:32Z,"country,red dirt","Warner Records",0.583,0.351,0,-5.836,1,0.0306,0.494,0,0.368,0.462,79.014,4
spotify:track:3Z2anmIVG8b1GelyeFQdnP,"Maine","Cape Elizabeth","Noah Kahan",2020-05-01,232618,80,false,jackdutton8,2023-11-28T15:36:16Z,"","Republic Records",0.533,0.24,6,-9.512,1,0.0424,0.729,0,0.223,0.265,175.486,4
spotify:track:67aaFVnfvFWjxVQMd0jDb5,"Smaller Acts","Zach Bryan","Zach Bryan",2023-08-25,187270,68,true,jackdutton8,2023-11-28T15:36:16Z,"country,red dirt","Warner Records",0.595,0.41,0,-5.079,1,0.0257,0.776,0.00000427,0.224,0.141,83.308,4
spotify:track:0fCwTrRNfoNk962ati8n2K,"All Your'n","Country Squire","Tyler Childers",2019-08-02,218290,78,false,jackdutton8,2023-11-28T15:36:18Z,"country,outlaw country,red dirt,alt country,texas country,bluegrass","Hickman Holler Records/RCA Records",0.585,0.55,11,-7.342,1,0.0255,0.408,0.0000397,0.115,0.839,78.176,4
spotify:track:1fvC3CmNAbsx0V9ULMU8NB,"Sarah's Place (feat. Noah Kahan)","Sarah's Place (feat. Noah Kahan)","Zach Bryan;Noah Kahan",2023-09-21,214056,74,false,jackdutton8,2023-11-28T15:36:19Z,"country,red dirt","Warner Records",0.576,0.683,7,-5.103,1,0.118,0.41,0,0.0819,0.433,151.566,4
spotify:track:32iNr3J93tqFkxaMYwdRYi,"Everywhere, Everything","Stick Season","Noah Kahan",2022-10-14,257668,73,false,jackdutton8,2023-11-28T15:36:21Z,"","Mercury Records/Republic Records",0.462,0.391,11,-9.164,1,0.0331,0.356,0,0.134,0.287,179.731,3
spotify:track:3t5OV1asJHmOlf23T08CLv,"Lady May","Purgatory","Tyler Childers",2017-08-04,183533,74,false,jackdutton8,2023-11-28T15:36:23Z,"country,outlaw country,red dirt,alt country,texas country,bluegrass","Hickman Holler Records",0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446,4
